      1.5739455852146610E-03    4.6622318520030896E-02    7.6145564872856264E-10    6.5901993696246415E+07    5.2730317837324126E-05
      1.5968391509250449E-03    4.8467379056645603E-02    8.2663640014608593E-10    6.5605439113358334E+07    5.7244043285235025E-05
      1.6200657112166008E-03    5.0381220712540059E-02    8.9732117738908840E-10    6.5304727669980608E+07    6.2138919009786410E-05
      1.6436301096070438E-03    5.2366148826303076E-02    9.7396669507385044E-10    6.4999826533850580E+07    6.7446572206754748E-05
      1.6675372600646770E-03    5.4424532956900258E-02    1.0570667646700494E-09    6.4690707079358220E+07    7.3201199005345019E-05
      1.6917921480331182E-03    5.6558808075309365E-02    1.1471552327141372E-09    6.4377344873562530E+07    7.9439767937592514E-05
      1.7163998314709326E-03    5.8771475710138472E-02    1.2448091436334978E-09    6.4059719614697069E+07    8.6202238961917662E-05
      1.7413654419063864E-03    6.1065105049991041E-02    1.3506521442348975E-09    6.3737815040961564E+07    9.3531799221779113E-05
      1.7666941855075436E-03    6.3442333966816283E-02    1.4653581466128127E-09    6.3411618785127811E+07    1.0147511669973828E-04
      1.7923913441679267E-03    6.5905869892938507E-02    1.5896552666735090E-09    6.3081122130331665E+07    1.1008261295773892E-04
      1.8184622766079673E-03    6.8458490567416264E-02    1.7243300581800865E-09    6.2746319716433495E+07    1.1940875634202504E-04
      1.8449124194924822E-03    7.1103044647711722E-02    1.8702320623196354E-09    6.2407209217859976E+07    1.2951237703776370E-04
      1.8717472885643974E-03    7.3842452140809645E-02    2.0282786959307275E-09    6.2063790974959359E+07    1.4045700557567973E-04
      1.8989724797949684E-03    7.6679704672488178E-02    2.1994604987020361E-09    6.1716067621571593E+07    1.5231123619721250E-04
      1.9265936705507262E-03    7.9617865513246802E-02    2.3848467656032017E-09    6.1364043663488045E+07    1.6514911689675951E-04
      1.9546166207773997E-03    8.2660069331199557E-02    2.5855915863492580E-09    6.1007725017877869E+07    1.7905056765073454E-04
      1.9830471742010576E-03    8.5809521760371363E-02    2.8029403234339692E-09    6.0647118608014688E+07    1.9410182901724295E-04
      2.0118912595467218E-03    8.9069495051153677E-02    3.0382364295902677E-09    6.0282229493021756E+07    2.1039593424086733E-04
      2.0411548917747052E-03    9.2443346457644973E-02    3.2929295530764625E-09    5.9913073561312437E+07    2.2803327053856593E-04
      2.0708441733349298E-03    9.5934524362516579E-02    3.5685838892425824E-09    5.9539679563364677E+07    2.4712215744031313E-04
      2.1009652954395055E-03    9.9546551120910792E-02    3.8668862992419296E-09    5.9162076635759048E+07    2.6777940900469480E-04
      2.1315245393537866E-03    1.0328302513876843E-01    4.1896556787421441E-09    5.8780295724140853E+07    2.9013098259617163E-04
      2.1625282777062381E-03    1.0714762283004829E-01    4.5388530185311242E-09    5.8394370678447627E+07    3.1431267557562026E-04
      2.1939829758173416E-03    1.1114410081663401E-01    4.9165922232519934E-09    5.8004339261721253E+07    3.4047087449082692E-04
      2.2258951930478298E-03    1.1527629831144574E-01    5.3251517427072359E-09    5.7610244031292662E+07    3.6876336053687762E-04
      2.2582715841665347E-03    1.1954814003452607E-01    5.7669870944278124E-09    5.7212133260834977E+07    3.9936017673607957E-04
      2.2911189007381290E-03    1.2396363983293487E-01    6.2447443554747621E-09    5.6810061934613511E+07    4.3244456223661375E-04
      2.3244439925310563E-03    1.2852690516419893E-01    6.7612747128665934E-09    5.6404092823642388E+07    4.6821395992034811E-04
