      1.5739455852146610E-03    6.1420867102256020E-02    1.0031672742427336E-09    8.6820169504264981E+07    6.9468693683140355E-05
      1.5968391509250449E-03    6.4126078908157400E-02    1.0937207658651315E-09    8.6801053559562802E+07    7.5739465201483402E-05
      1.6200657112166008E-03    6.6949797330495345E-02    1.1924368779944465E-09    8.6781110508903384E+07    8.2575492981873885E-05
      1.6436301096070438E-03    6.9897155910418771E-02    1.3000498205837613E-09    8.6760304341968045E+07    9.0027620595109397E-05
      1.6675372600646770E-03    7.2973505329963592E-02    1.4173596249538541E-09    8.6738597492293000E+07    9.8151249699704004E-05
      1.6917921480331182E-03    7.6184422119318640E-02    1.5452380148235287E-09    8.6715950771768719E+07    1.0700674660699256E-04
      1.7163998314709326E-03    7.9535717668753794E-02    1.6846347962288355E-09    8.6692323302258283E+07    1.1665988477895986E-04
      1.7413654419063864E-03    8.3033447551767225E-02    1.8365848123054421E-09    8.6667672444603741E+07    1.2718232644248236E-04
      1.7666941855075436E-03    8.6683921165425920E-02    2.0022155120138839E-09    8.6641953724736243E+07    1.3865214671872258E-04
      1.7923913441679267E-03    9.0493711693554843E-02    2.1827551864153685E-09    8.6615120756942585E+07    1.5115440397997360E-04
      1.8184622766079673E-03    9.4469666397946503E-02    2.3795419305316550E-09    8.6587125164161205E+07    1.6478176045273772E-04
      1.8449124194924822E-03    9.8618917241841714E-02    2.5940333926573429E-09    8.6557916494908303E+07    1.7963515735138188E-04
      1.8717472885643974E-03    1.0294889185046149E-01    2.8278173823844947E-09    8.6527442137577757E+07    1.9582454947707459E-04
      1.8989724797949684E-03    1.0746732481037463E-01    3.0826234064731727E-09    8.6495647230708808E+07    2.1346970406946030E-04
      1.9265936705507262E-03    1.1218226931145758E-01    3.3603352180765753E-09    8.6462474570511073E+07    2.3270106983249323E-04
      1.9546166207773997E-03    1.1710210913157681E-01    3.6630044620391316E-09    8.6427864514459491E+07    2.5366072186262405E-04
      1.9830471742010576E-03    1.2223557096476964E-01    3.9928655127440101E-09    8.6391754881477073E+07    2.7650338916027290E-04
      2.0118912595467218E-03    1.2759173709174307E-01    4.3523516061812886E-09    8.6354080848448962E+07    3.0139757176525728E-04
      2.0411548917747052E-03    1.3318005838941649E-01    4.7441123744004918E-09    8.6314774842565536E+07    3.2852675500644267E-04
      2.0708441733349298E-03    1.3901036767696615E-01    5.1710329073712258E-09    8.6273766430491954E+07    3.5809072952342912E-04
      2.1009652954395055E-03    1.4509289338999237E-01    5.6362544633578486E-09    8.6230982202654034E+07    3.9030702544678341E-04
      2.1315245393537866E-03    1.5143827357703613E-01    6.1431969755047881E-09    8.6186345654105097E+07    4.2541247096471217E-04
      2.1625282777062381E-03    1.5805757020668834E-01    6.6955835007731761E-09    8.6139777060883269E+07    4.6366488539632448E-04
      2.1939829758173416E-03    1.6496228377299352E-01    7.2974667762280102E-09    8.6091193352162570E+07    5.0534491819757387E-04
      2.2258951930478298E-03    1.7216436818333117E-01    7.9532580584868322E-09    8.6040507977954209E+07    5.5075804607467873E-04
      2.2582715841665347E-03    1.7967624591042081E-01    8.6677584378252019E-09    8.5987630772545964E+07    6.0023674146594667E-04
      2.2911189007381290E-03    1.8751082338561945E-01    9.4461928301444411E-09    8.5932467813172549E+07    6.5414282646385289E-04
      2.3244439925310563E-03    1.9568150660831074E-01    1.0294246870541796E-08    8.5874921274303347E+07    7.1287002767123433E-04
      2.3582538089459352E-03    2.0420221694056576E-01    1.1218106944880123E-08    8.5814889277074903E+07    7.7684674836194846E-04
      2.3925554004647445E-03    2.1308740705329784E-01    1.2224503619440459E-08    8.5752265734305859E+07    8.4653907595660493E-04
      2.4273559201210856E-03    2.2235207698297524E-01    1.3320758741114999E-08    8.5686940190454766E+07    9.2245404368087626E-04
      2.4626626249918274E-03    2.3201179025453797E-01    1.4514836508923016E-08    8.5618797656947970E+07    1.0051431672353909E-03
      2.4984828777104549E-03    2.4208269001930890E-01    1.5815398836858375E-08    8.5547718442877650E+07    1.0952062786375996E-03
      2.5348241480024213E-03    2.5258151514880511E-01    1.7231865347780629E-08    8.5473577980603963E+07    1.1932956807604554E-03
