      1.5739455852146610E-03    6.1064096963294880E-02    9.9733923388341991E-10    8.6315864609199643E+07    6.9065105606765185E-05
      1.5968391509250449E-03    6.3735103772881038E-02    1.0870512214902930E-09    8.6271829658219963E+07    7.5277603508944118E-05
      1.6200657112166008E-03    6.6521712677882427E-02    1.1848110023914169E-09    8.6226222174258351E+07    8.2047405961957392E-05
      1.6436301096070438E-03    6.9428834273979390E-02    1.2913378307844901E-09    8.6178997031559482E+07    8.9424320860084571E-05
      1.6675372600646770E-03    7.2461582412481351E-02    1.4074149447142889E-09    8.6130109854405493E+07    9.7462586938191337E-05
      1.6917921480331182E-03    7.5625282305765387E-02    1.5338952268041264E-09    8.6079516981265724E+07    1.0622126577377113E-04
      1.7163998314709326E-03    7.8925478906642227E-02    1.6717073612367387E-09    8.6027175396295816E+07    1.1576466815394326E-04
      1.7413654419063864E-03    8.2367945570393092E-02    1.8218625307056151E-09    8.5973042636573851E+07    1.2616281783505958E-04
      1.7666941855075436E-03    8.5958692989491395E-02    1.9854616995423156E-09    8.5917076663171560E+07    1.3749195589462425E-04
      1.7923913441679267E-03    8.9703978376075313E-02    2.1637035330346524E-09    8.5859235675216109E+07    1.4983508913902506E-04
      1.8184622766079673E-03    9.3610314904754521E-02    2.3578930077992901E-09    8.5799477889240429E+07    1.6328258636634231E-04
      1.8449124194924822E-03    9.7684481416454791E-02    2.5694507713391127E-09    8.5737761291365221E+07    1.7793282650972449E-04
      1.8717472885643974E-03    1.0193353236890793E-01    2.7999233174525454E-09    8.5674043356786549E+07    1.9389290327799180E-04
      1.8989724797949684E-03    1.0636480803895601E-01    3.0509940421545175E-09    8.5608280750759572E+07    2.1127939077110859E-04
      1.9265936705507262E-03    1.1098594494786161E-01    3.3244952595305062E-09    8.5540428996817410E+07    2.3021917557040938E-04
      1.9546166207773997E-03    1.1580488649031123E-01    3.6224212538045597E-09    8.5470442111773819E+07    2.5085036058598175E-04
      1.9830471742010576E-03    1.2082989380595602E-01    3.9469424586458592E-09    8.5398272251272351E+07    2.7332324696459879E-04
      2.0118912595467218E-03    1.2606955448360019E-01    4.3004207755908892E-09    8.5323867740563273E+07    2.9780139488068061E-04
      2.0411548917747052E-03    1.3153280533360076E-01    4.6854266904012057E-09    8.5247180501934767E+07    3.2446280883314919E-04
      2.0708441733349298E-03    1.3722894908551039E-01    5.1047576893193601E-09    8.5168167660827070E+07    3.5350121295940059E-04
      2.1009652954395055E-03    1.4316765785816143E-01    5.5614577715549144E-09    8.5086784530372828E+07    3.8512740226251174E-04
      2.1315245393537866E-03    1.4935898806474168E-01    6.0588390316001471E-09    8.5002985492613137E+07    4.1957073717283305E-04
      2.1625282777062381E-03    1.5581339534731473E-01    6.6005050958258432E-09    8.4916724461636394E+07    4.5708076651729328E-04
      2.1939829758173416E-03    1.6254175018674891E-01    7.1903765980244159E-09    8.4827955354829580E+07    4.9792899168450634E-04
      2.2258951930478298E-03    1.6955535420087472E-01    7.8327188698594123E-09    8.4736632555062711E+07    5.4241078417073194E-04
      2.2582715841665347E-03    1.7686595735504376E-01    8.5321720490952606E-09    8.4642711451465100E+07    5.9084747055557565E-04
      2.2911189007381290E-03    1.8448577622559317E-01    9.2937838209866997E-09    8.4546149076906115E+07    6.4358859982231655E-04
      2.3244439925310563E-03    1.9242751343449183E-01    1.0123045032010335E-08    8.4446904838450789E+07    7.0101440958609455E-04
      2.3582538089459352E-03    2.0070437842804012E-01    1.1025928435869456E-08    8.4344941354085982E+07    7.6353850923002264E-04
      2.3925554004647445E-03    2.0933010972719082E-01    1.2008930859614380E-08    8.4240225378629535E+07    8.3161079988211691E-04
      2.4273559201210856E-03    2.1831897005539116E-01    1.3079117364653760E-08    8.4132717730404317E+07    9.0572053253715407E-04
      2.4626626249918274E-03    2.2768570611196073E-01    1.4244166710490434E-08    8.4022352396801502E+07    9.8639945639137001E-04
      2.4984828777104549E-03    2.3744556436021227E-01    1.5512423690925208E-08    8.3909040682659417E+07    1.0742254430911808E-03
      2.5348241480024213E-03    2.4761431801955436E-01    1.6892956522011775E-08    8.3792678604726374E+07    1.1698264608124445E-03
      2.5716940142428402E-03    2.5820823504662632E-01    1.8395614941417816E-08    8.3673133726140812E+07    1.2738845976041475E-03
      2.6091001650368219E-03    2.6924409498860330E-01    2.0031096152782122E-08    8.3550250790701360E+07    1.3871406279930608E-03
      2.6470504008228308E-03    2.8073922754688840E-01    2.1811017829077763E-08    8.3423863045839190E+07    1.5103990684200601E-03
      2.6855526354993054E-03    2.9271151654998517E-01    2.3747994619025313E-08    8.3293791412251756E+07    1.6445334752604292E-03
      2.7246148980749922E-03    3.0517940160971258E-01    2.5855720532458827E-08    8.3159843542636305E+07    1.7904921499578865E-03
      2.7642453343432599E-03    3.1816187704560872E-01    2.8149057575767874E-08    8.3021812766950905E+07    1.9493042769723947E-03
      2.8044522085807697E-03    3.3167848744477352E-01    3.0644130983264785E-08    8.2879476880834684E+07    2.1220865184915809E-03
      2.8452439052708551E-03    3.4574937084209922E-01    3.3358436419783996E-08    8.2732609113596380E+07    2.3100504381423437E-03
      2.8866289308519676E-03    3.6039529639659063E-01    3.6310955649825878E-08    8.2580985589108437E+07    2.5145105110052587E-03
      2.9286159154915553E-03    3.7563763150888352E-01    3.9522274518667512E-08    8.2424375692437083E+07    2.7368922937312259E-03
      2.9712136148857429E-03    3.9149831158537962E-01    4.3014709773351584E-08    8.2262535549845010E+07    2.9787412068140334E-03
      3.0144309120851863E-03    4.0799985114854875E-01    4.6812449810420289E-08    8.2095211864155054E+07    3.2417322812811288E-03
      3.0582768193474900E-03    4.2516542994920981E-01    5.0941715462549140E-08    8.1922159804912373E+07    3.5276812930654213E-03
      3.1027604800165642E-03    4.4301897236951115E-01    5.5430934113292616E-08    8.1743155621274412E+07    3.8385568203403264E-03
      3.1478911704293172E-03    4.6158509738777359E-01    6.0310912165235470E-08    8.1557983236239910E+07    4.1764921868292035E-03
