      1.5739455852146610E-03    3.6161649391064136E-03    5.9061597265879267E-11    5.1115535774821825E+06    4.0899779271583290E-06
      1.5968391509250449E-03    3.7743289803274542E-03    6.4374083952523231E-11    5.1089313045637496E+06    4.4578642406436036E-06
      1.6200657112166008E-03    3.9393566395040675E-03    7.0163454505978119E-11    5.1062401605071370E+06    4.8587744576358261E-06
      1.6436301096070438E-03    4.1115414097497175E-03    7.6472393580715054E-11    5.1034778079047585E+06    5.2956644632227175E-06
      1.6675372600646770E-03    4.2911889712440102E-03    8.3347390347061922E-11    5.1006418186583808E+06    5.7717536027876597E-06
      1.6917921480331182E-03    4.4786176660648195E-03    9.0839075509350649E-11    5.0977296703490829E+06    6.2905480203013568E-06
      1.7163998314709326E-03    4.6741589887368904E-03    9.9002587863845814E-11    5.0947387424772568E+06    6.8558660422245232E-06
      1.7413654419063864E-03    4.8781580927414834E-03    1.0789797298859826E-10    5.0916663125559036E+06    7.4718657865258573E-06
      1.7666941855075436E-03    5.0909743132272348E-03    1.1759061682832711E-10    5.0885095520618772E+06    8.1430751881584877E-06
      1.7923913441679267E-03    5.3129817061079512E-03    1.2815171718952708E-10    5.0852655222311709E+06    8.8744246497953115E-06
      1.8184622766079673E-03    5.5445696037236545E-03    1.3965879640669848E-10    5.0819311697014393E+06    9.6712825436383350E-06
      1.8449124194924822E-03    5.7861431871858880E-03    1.5219625864981396E-10    5.0785033219927121E+06    1.0539493804605149E-05
      1.8717472885643974E-03    6.0381240754879923E-03    1.6585599587489850E-10    5.0749786828226056E+06    1.1485421892019990E-05
      1.8989724797949684E-03    6.3009509314166049E-03    1.8073804627856973E-10    5.0713538272537664E+06    1.2515994387170522E-05
      1.9265936705507262E-03    6.5750800842295266E-03    1.9695131005207432E-10    5.0676251966647096E+06    1.3638752558818190E-05
      1.9546166207773997E-03    6.8609861690182286E-03    2.1461432704709012E-10    5.0637890935440725E+06    1.4861905216058836E-05
      1.9830471742010576E-03    7.1591627825822674E-03    2.3385612174310260E-10    5.0598416761001572E+06    1.6194387221774391E-05
      2.0118912595467218E-03    7.4701231555823261E-03    2.5481712118330078E-10    5.0557789526856001E+06    1.7645923059108005E-05
      2.0411548917747052E-03    7.7944008406168677E-03    2.7765015189531792E-10    5.0515967760231532E+06    1.9227095867589248E-05
      2.0708441733349298E-03    8.1325504158146697E-03    3.0252152276278387E-10    5.0472908372463025E+06    2.0949422431298209E-05
      2.1009652954395055E-03    8.4851482033616310E-03    3.2961220055206576E-10    5.0428566597281927E+06    2.2825434583342260E-05
      2.1315245393537866E-03    8.8527930023197064E-03    3.5911908630633672E-10    5.0382895927166995E+06    2.4868767595330928E-05
      2.1625282777062381E-03    9.2361068349034407E-03    3.9125640068733517E-10    5.0335848047563471E+06    2.7094256111408816E-05
      2.1939829758173416E-03    9.6357357052633211E-03    4.2625718739552509E-10    5.0287372769021466E+06    2.9518038259142481E-05
      2.2258951930478298E-03    1.0052350369638202E-02    4.6437494437696469E-10    5.0237417957183458E+06    3.2157668609555291E-05
      2.2582715841665347E-03    1.0486647116568252E-02    5.0588539338061379E-10    5.0185929460648876E+06    3.5032240717841947E-05
      2.2911189007381290E-03    1.0939348555635289E-02    5.5108839904941946E-10    5.0132851036603320E+06    3.8162520019201709E-05
      2.3244439925310563E-03    1.1411204413002389E-02    6.0031004985291765E-10    5.0078124274311326E+06    4.1571087932093321E-05
      2.3582538089459352E-03    1.1902992331750056E-02    6.5390491383101601E-10    5.0021688516354747E+06    4.5282498067052727E-05
