      1.5739455852146610E-03    6.0549623456401497E-02    9.8893595957490578E-10    8.5588641449039459E+07    6.8483184222503288E-05
      1.5968391509250449E-03    6.3188200494973507E-02    1.0777227455039482E-09    8.5531541439670593E+07    7.4631612498805659E-05
      1.6200657112166008E-03    6.5940236893258508E-02    1.1744537051725369E-09    8.5472506459861159E+07    8.1330169737892221E-05
      1.6436301096070438E-03    6.8810500910295447E-02    1.2798363937437593E-09    8.5411486678395823E+07    8.8627853683360144E-05
      1.6675372600646770E-03    7.1803955680999218E-02    1.3946410454166482E-09    8.5348434092714101E+07    9.6578002562054311E-05
      1.6917921480331182E-03    7.4925766950317538E-02    1.5197060935182951E-09    8.5283302513273507E+07    1.0523867734692402E-04
      1.7163998314709326E-03    7.8181311065164988E-02    1.6559441722987024E-09    8.5216047503125399E+07    1.1467307737748723E-04
      1.7413654419063864E-03    8.1576183235263042E-02    1.8043486427628046E-09    8.5146626285833478E+07    1.2494999226953424E-04
      1.7666941855075436E-03    8.5116206044692000E-02    1.9660006870026048E-09    8.5074997602791861E+07    1.3614429319310176E-04
      1.7923913441679267E-03    8.8807438173726133E-02    2.1420770189156610E-09    8.5001121487647563E+07    1.4833746683480826E-04
      1.8184622766079673E-03    9.2656183347315263E-02    2.3338582642347124E-09    8.4924958990876451E+07    1.6161819570955889E-04
      1.8449124194924822E-03    9.6668999509924733E-02    2.5427380657725741E-09    8.4846471866114259E+07    1.7608298869294502E-04
      1.8717472885643974E-03    1.0085270820388377E-01    2.7702329778587428E-09    8.4765622209953368E+07    1.9183686620466596E-04
      1.8989724797949684E-03    1.0521440415824743E-01    3.0179932119897171E-09    8.4682372076526105E+07    2.0899410433795773E-04
      1.9265936705507262E-03    1.0976146504327146E-01    3.2878143095834951E-09    8.4596683044247866E+07    2.2767904319039421E-04
      1.9546166207773997E-03    1.1450156136235598E-01    3.5816498144540629E-09    8.4508515734764323E+07    2.4802696442466018E-04
      1.9830471742010576E-03    1.1944266654822787E-01    3.9016250330574927E-09    8.4417829355080098E+07    2.7018504415681356E-04
      2.0118912595467218E-03    1.2459306393583157E-01    4.2500518588632750E-09    8.4324579016699255E+07    2.9431337953454245E-04
      2.0411548917747052E-03    1.2996137417371409E-01    4.6294455689525171E-09    8.4228726775555581E+07    3.2058615189087280E-04
